entrantId,lap,time,timeOfDay,annotation
6847,11,21054,14:17:48,
6879,11,23342,14:22:58,
6853,12,21025,14:19:05,
6855,13,29061,14:20:23,
6853,13,25161,14:20:47,
6856,14,21884,14:21:39,
6857,14,22278,14:21:41,
6880,14,21648,14:21:45,
6862,15,22069,14:23:05,
6860,16,21242,14:24:30,
6869,16,21950,14:24:53,
6864,17,21480,14:26:11,
6861,18,25914,14:27:01,
6858,19,22884,14:28:30,
6848,20,21255,14:29:25,
6849,20,21163,14:29:29,
6863,20,21918,14:30:12,
6854,24,20993,14:34:21,
6866,24,22705,14:35:48,
6851,25,21471,14:35:25,
6852,26,20735,14:36:43,
6850,26,20679,14:37:16,
6870,28,32863,14:41:14,
6855,34,27833,14:48:32,
6870,40,399641,14:57:59,
6879,45,36484,15:09:30,
6868,48,20618,15:05:55,
6859,50,21734,15:08:41,
6880,50,21976,15:08:48,
6853,50,21927,15:08:50,
6858,50,22085,15:08:59,
6855,50,21758,15:09:23,
6848,51,21652,15:09:16,
6850,51,37274,15:09:40,
6847,52,22228,15:10:55,
6850,54,21318,15:14:54,
6870,57,22529,15:29:58,
6880,64,13921,15:29:30,
