entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
6538,1,1,4697873,2,,45,10,1,10,,,
6535,2,2,4743990,6,,45,6,1,6,46117,,
6543,3,3,4760679,12,,45,4,1,4,"01:02,81",,
6540,4,4,4761350,17,,45,3,1,3,"01:03,48",,
6541,5,5,4763327,18,,45,2,1,2,"01:05,45",,
6554,6,6,4763823,14,,45,1,1,1,"01:05,95",,
6542,7,7,4775400,13,,45,0,1,0,"01:17,53",,
6547,8,8,,19,,44,0,1,0,+1 lap,,
6546,9,9,,20,,44,0,1,0,+1 lap,,
6553,10,10,,21,,44,0,1,0,+1 lap,,
6545,11,DNF,,10,,34,0,1,0,,,Hydraulics
6537,12,DNF,,5,,27,0,1,0,,,Engine
6552,13,DNF,,22,,26,0,1,0,,,Gearbox
6539,14,DNF,,1,,24,0,1,0,,,Engine
6534,15,DNF,,4,,23,0,1,0,,,Fuel pressure
6557,16,DNF,,16,,23,0,1,0,,,Spun off
6549,17,DNF,,8,,16,0,1,0,,,Halfshaft
6550,18,DNF,,11,,16,0,1,0,,,Fuel pressure
6536,19,DNF,,3,,13,0,1,0,,,Engine
6558,20,DNF,,15,,7,0,1,0,,,Collision
6548,21,DNF,,7,,0,0,1,0,,,Collision damage
6556,22,DNF,,9,,0,0,1,0,,,Collision
