entrantId,lap,time,timeOfDay,annotation
6558,6,49027,14:40:04,
6546,7,31177,14:41:40,
6550,12,29653,14:50:17,
6547,12,33380,14:50:25,
6553,13,31064,14:52:20,
6535,16,28910,14:56:40,
6542,16,31247,14:57:16,
6552,20,34689,15:05:12,
6539,22,50808,15:06:40,
6534,23,31437,15:08:52,
6538,24,31555,15:10:15,
6543,24,36138,15:11:11,
6541,24,31997,15:11:20,
6554,25,31161,15:13:09,
6553,25,31227,15:14:09,
6540,26,29541,15:14:50,
6537,27,29124,15:16:07,
6545,27,37866,15:17:02,
6546,27,29437,15:17:19,
6547,28,30057,15:19:02,
6542,31,31030,15:23:57,
6535,32,39835,15:24:38,
