entrantId,positionOrder,positionText,laps,time
7038,1,1,,100237
7052,2,2,,100614
7039,3,3,,101051
7042,4,4,,101184
7036,5,5,,101444
7054,6,6,,101656
7049,7,7,,101686
7045,8,8,,101759
7048,9,9,,101933
7053,10,10,,102708
