sessionId,entrantId,positionOrder,positionText,laps,time
2015-19-FP1,7052,1,1,28,103754
2015-19-FP1,7038,2,2,32,103895
2015-19-FP1,7039,3,3,27,104500
2015-19-FP1,7048,4,4,23,104702
2015-19-FP1,7037,5,5,23,104742
2015-19-FP1,7049,6,6,22,104751
2015-19-FP1,7036,7,7,26,104893
2015-19-FP1,7042,8,8,27,104934
2015-19-FP1,7044,9,9,29,105314
2015-19-FP1,7045,10,10,20,105433
2015-19-FP1,7054,11,11,22,105603
2015-19-FP1,7051,12,12,32,105718
2015-19-FP1,7047,13,13,15,105773
2015-19-FP1,7056,14,14,20,105865
2015-19-FP1,7043,15,15,20,106115
2015-19-FP1,7053,16,16,21,106220
2015-19-FP1,7041,17,17,29,106407
2015-19-FP1,7063,18,18,9,106501
2015-19-FP1,7050,19,19,19,108836
2015-19-FP1,7055,20,20,20,109888
