entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,timePenalty,reasonRetired
7038,1,1,5910175,1,,55,25,1,25,,
7052,2,2,5918446,2,,55,18,1,18,,
7039,3,3,5929605,3,,55,15,1,15,,
7037,4,4,5953910,15,,55,12,1,12,,
7042,5,5,5974127,4,,55,10,1,10,,
7036,6,6,5975185,5,,55,8,1,8,,
7049,7,7,6003793,7,,55,6,1,6,,
7045,8,8,6007926,8,,55,4,1,4,,
7040,9,9,6008376,18,5,55,2,1,2,,
7048,10,10,6012546,9,,55,1,1,1,,
7053,11,11,6013700,10,,55,0,1,0,,
7047,12,12,,12,,54,0,1,0,,
7054,13,13,,6,,54,0,1,0,,
7041,14,14,,17,,54,0,1,0,,
7043,15,15,,14,,54,0,1,0,,
7051,16,16,,11,,54,0,1,0,25000,
7056,17,17,,16,,53,0,1,0,,
7050,18,18,,19,5,53,0,1,0,,
7055,19,19,,PL,,52,0,1,0,,
7044,20,DNF,,13,,0,0,1,0,,Collision
