sessionId,entrantId,positionOrder,positionText,laps,time
2020-15-Q1,7200,1,1,,88343
2020-15-Q1,7194,2,2,,88679
2020-15-Q1,7196,3,3,,88732
2020-15-Q1,7203,4,4,,88767
2020-15-Q1,7199,5,5,,88885
2020-15-Q1,7191,6,6,,88971
2020-15-Q1,7201,7,7,5,88975
2020-15-Q1,7185,8,8,,89005
2020-15-Q1,7193,9,9,,89137
2020-15-Q1,7187,10,10,,89142
2020-15-Q1,7197,11,11,,89158
2020-15-Q1,7192,12,12,,89178
2020-15-Q1,7198,13,13,,89203
2020-15-Q1,7202,14,14,,89294
2020-15-Q1,7186,15,15,,89464
2020-15-Q1,7204,16,16,6,89491
2020-15-Q1,7189,17,17,6,89810
2020-15-Q1,7195,18,18,6,90111
2020-15-Q1,7190,19,19,6,90138
2020-15-Q1,7188,20,20,6,90182
