entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
7200,1,1,10787515,1,,57,25,1,25,,,
7199,2,2,10788769,3,,57,19,1,19,1254,,
7196,3,3,10795520,4,,57,15,1,15,8005,,
7186,4,4,10798852,9,,57,12,1,12,11337,,
7201,5,5,10799302,15,,57,10,1,10,11787,,
7191,6,6,10799457,8,,57,8,1,8,11942,,
7185,7,7,10806883,6,,57,6,1,6,19368,,
7203,8,8,10807195,2,,57,4,1,4,19680,,
7198,9,9,10810318,7,,57,2,1,2,22803,,
7193,10,10,,12,,56,1,1,1,+1 lap,,
7197,11,11,,10,,56,0,1,0,+1 lap,,
7202,12,12,,14,,56,0,1,0,+1 lap,,
7187,13,13,,11,,56,0,1,0,+1 lap,,
7188,14,14,,20,,56,0,1,0,+1 lap,,
7189,15,15,,17,,56,0,1,0,+1 lap,,
7204,16,16,,16,,56,0,1,0,+1 lap,,
7195,17,17,,18,,56,0,1,0,+1 lap,,
7192,18,18,,5,,53,0,1,0,,,Power unit
7194,19,DNF,,13,,2,0,1,0,,,Collision
7190,20,DNF,,19,,0,0,1,0,,,Collision
