entrantId,positionOrder,positionText,laps,time
5954,1,1,,79055
5970,2,2,,79547
5969,3,3,,79796
5955,4,4,,80324
5947,5,5,,80574
5946,6,6,,80955
5959,7,7,,81349
5960,8,8,,81584
5962,9,9,,81675
5961,10,10,,81770
5957,11,11,,82320
5958,12,12,,82386
5972,13,13,,82826
5950,14,14,,83273
5964,15,15,,83282
5956,16,16,,83863
5951,17,17,,83997
5974,18,18,,84037
5953,19,19,,84221
5968,20,20,,84519
5967,21,21,,84880
5949,22,22,,84951
5971,23,23,,85016
5978,24,24,,85210
5973,25,25,,85346
5966,26,26,,85395
5948,27,27,,85687
5952,28,28,,85763
5965,29,29,,85938
5977,30,30,,176569
