entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,timePenalty,reasonRetired
6083,1,1,4677878,1,,53,9,1,9,,
6111,2,2,4683932,2,,53,6,1,6,,
6084,3,3,4685282,3,,53,4,1,4,,
6094,4,4,4734097,4,,53,3,1,3,,
6063,5,5,4763152,7,,53,2,1,2,,
6095,6,6,,14,,52,1,1,1,,
6103,7,7,,9,,52,0,1,0,,
6102,8,8,,8,,52,0,1,0,,
6093,9,9,,21,,51,0,1,0,,
6078,10,10,,25,,51,0,1,0,,
6081,11,11,,26,,51,0,1,0,,
6066,12,12,,22,,50,0,1,0,,Spun off
6082,13,13,,20,,50,0,1,0,,
6101,14,NC,,24,,45,0,1,0,,
6072,15,DNF,,16,,36,0,1,0,,Engine
6107,16,DNF,,18,,36,0,1,0,,Electrical
6099,17,DNF,,23,,27,0,1,0,,Wheel bearing
6071,18,DNF,,10,,24,0,1,0,,Engine
6098,19,DNF,,17,,21,0,1,0,,Engine
6062,20,DNF,,6,,18,0,1,0,,Suspension
6068,21,DNF,,12,,15,0,1,0,,Clutch
6104,22,DNF,,19,,14,0,1,0,,Spun off
6069,23,DNF,,11,,13,0,1,0,,Engine
6106,24,DNF,,13,,10,0,1,0,,Clutch
6113,25,DNF,,15,,7,0,1,0,,Suspension
6096,26,DNF,,5,,4,0,1,0,,Spun off
