sessionId,entrantId,positionOrder,positionText,laps,time
2003-09-WU,6615,1,1,6,91981
2003-09-WU,6616,2,2,6,92097
2003-09-WU,6596,3,3,4,92114
2003-09-WU,6594,4,4,6,92252
2003-09-WU,6597,5,5,5,92385
2003-09-WU,6610,6,6,6,92545
2003-09-WU,6595,7,7,6,92547
2003-09-WU,6598,8,8,4,93029
2003-09-WU,6599,9,9,6,93068
2003-09-WU,6611,10,10,6,93306
2003-09-WU,6607,11,11,7,93780
2003-09-WU,6606,12,12,6,94114
2003-09-WU,6604,13,13,4,94164
2003-09-WU,6602,14,14,4,94229
2003-09-WU,6603,15,15,7,94373
2003-09-WU,6605,16,16,5,94746
2003-09-WU,6608,17,17,6,96559
2003-09-WU,6609,18,18,5,97181
2003-09-WU,6601,19,19,5,
2003-09-WU,6600,20,20,4,
