entrantId,lap,time,timeOfDay,annotation
6888,10,25481,14:17:19,
6921,12,21900,14:19:18,
6891,13,21169,14:20:39,
6894,14,21097,14:21:51,
6885,15,22005,14:22:58,
6915,16,20773,14:24:15,
6884,16,21099,14:24:18,
6889,16,20773,14:24:30,
6892,16,21537,14:24:50,
6882,17,20927,14:25:24,
6895,17,20745,14:25:58,
6893,17,21561,14:26:13,
6902,17,22854,14:26:16,
6883,18,20755,14:26:46,
6921,18,14029,14:27:37,Drive-through
6899,19,22417,14:28:43,
6898,20,22221,14:30:05,
6908,20,21859,14:30:42,
6917,20,23473,14:30:47,
6916,21,21696,14:30:57,
6897,21,25117,14:31:18,
6900,21,22773,14:31:26,
6906,21,22666,14:32:06,
6907,21,22452,14:32:08,
6904,22,22616,14:33:08,
6921,28,23289,14:41:14,
6891,30,23102,14:43:17,
6885,31,21038,14:44:05,
6894,31,20900,14:44:24,
6902,31,22013,14:45:14,
6888,32,20782,14:46:47,
6884,33,20396,14:46:43,
6892,34,22590,14:48:56,
6915,35,20664,14:49:11,
6883,38,20990,14:52:52,
6882,39,20652,14:54:13,
6895,40,21767,14:56:27,
6908,41,23542,14:59:31,
6917,41,22904,14:59:46,
6889,42,20658,14:58:56,
6899,42,22461,14:59:19,
6904,42,21555,15:00:23,
6897,43,21231,15:00:26,
6884,44,20681,15:01:16,
6898,44,21337,15:02:10,
6916,45,21053,15:02:33,
6894,45,21138,15:02:49,
6891,45,21781,15:03:14,
6906,45,22996,15:05:02,
6900,48,21855,15:07:11,
6921,48,22128,15:08:23,
6902,49,21478,15:09:19,
6888,51,21373,15:11:49,
6885,52,21583,15:11:27,
6892,53,21638,15:14:17,
6915,54,20752,15:13:55,
6883,58,20781,15:18:40,
6882,59,22094,15:20:05,
