entrantId,lap,time,timeOfDay,annotation
6900,9,22419,15:19:36,
6906,9,14160,15:20:00,Drive-through
6888,10,20522,15:21:12,
6883,10,23442,15:21:27,
6893,10,23160,15:21:35,
6895,11,21989,15:22:57,
6889,12,20771,15:24:32,
6899,12,22010,15:24:56,
6885,14,23779,15:27:59,
6882,14,21995,15:28:00,
6897,14,21855,15:28:17,
6887,15,21624,15:29:47,
6884,15,20878,15:29:49,
6894,15,20989,15:30:01,
6886,16,22524,15:31:34,
6898,16,21473,15:31:55,
6892,16,21709,15:32:01,
6899,16,24722,15:32:19,
6907,16,22683,15:32:33,
6891,17,21981,15:33:36,
6890,18,22216,15:35:28,
6902,19,22485,15:37:31,
6904,20,23029,15:39:24,
6908,20,22901,15:39:50,
6906,21,24467,15:42:05,
6905,23,26049,15:45:28,
6885,24,20758,15:45:35,
6889,25,22005,15:47:13,
6884,25,20533,15:47:20,
6883,25,21132,15:47:44,
6893,25,22062,15:48:09,
6888,26,21964,15:49:15,
6907,28,21908,15:54:22,
6894,30,21058,15:56:26,
6897,30,21936,15:56:28,
6890,30,21821,15:56:29,
6882,31,21533,15:57:37,
6886,32,21251,15:59:39,
6895,32,21218,15:59:51,
6887,33,21168,16:01:04,
6899,33,21928,16:02:13,
6908,34,22802,16:05:10,
6892,35,21481,16:05:24,
6898,36,23397,16:06:55,
6885,37,21237,16:08:00,
6891,37,22005,16:08:34,
6884,38,20567,16:09:38,
6889,39,20720,16:11:19,
6888,39,21400,16:11:49,
6907,39,33827,16:14:17,
6883,40,21091,16:13:29,
6902,40,21890,16:14:27,
6893,40,27620,16:14:36,
6904,42,22260,16:18:14,
6906,45,23499,16:25:39,
6894,47,28708,16:26:24,
6898,48,13900,16:28:01,Drive-through
6898,50,28845,16:31:39,
