entrantId,positionOrder,positionText,laps,time
6882,1,1,23,98739
6883,2,2,27,99354
6884,3,3,21,100845
6885,4,4,22,100940
6890,5,5,5,100987
6887,6,6,25,101046
6898,7,7,20,101189
6893,8,8,20,101222
6891,9,9,16,101231
6899,10,10,21,101328
6889,11,11,23,101361
6886,12,12,15,101434
6896,13,13,20,101494
6902,14,14,13,101579
6895,15,15,18,101610
6901,16,16,20,101752
6892,17,17,25,101939
6888,18,18,23,102301
6897,19,19,20,103792
6908,20,20,20,104089
6906,21,21,18,104359
6907,22,22,11,104438
6911,23,23,9,104542
6905,24,24,23,105019
