entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,timePenalty,reasonRetired
4825,1,1,5328780,2,,54,9,1,9,,
4847,2,2,5337790,7,,54,6,1,6,,
4864,3,3,5375420,8,,54,4,1,4,,
4852,4,4,5376690,5,,54,3,1,3,,
4860,5,5,5410380,13,,54,2,1,2,,
4859,6,6,5427180,14,,54,1,1,1,,
4846,7,7,,6,,53,0,1,0,,
4849,8,8,,3,,53,0,1,0,,
4884,9,9,,23,,52,0,1,0,,
4863,10,10,,15,,49,0,1,0,,
4824,11,11,,1,,48,0,1,0,,Fuel system
4865,12,NC,,21,,44,0,1,0,,
4887,13,DNF,,12,,37,0,1,0,,Engine
4880,14,DNF,,19,,34,0,1,0,,Fuel system
4853,15,DNF,,16,,31,0,1,0,,Fuel system
4854,16,DNF,,22,,28,0,1,0,,Suspension
4856,17,DNF,,20,,23,0,1,0,,Differential
4885,18,DNF,,17,,21,0,1,0,,Wheel
4857,19,DNF,,18,,9,0,1,0,,Fuel system
4848,20,DNF,,10,,6,0,1,0,,Suspension
4869,21,DNF,,9,,3,0,1,0,,Injection
4850,22,DNF,,4,,0,0,1,0,,Clutch
4855,23,DNF,,11,,0,0,1,0,,Collision
