entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
3631,1,1,6225000,9,,68,9,1,9,,,
3632,2,2,6225200,2,,68,6,1,6,200,,
3634,3,3,6248100,1,,68,4,1,4,23100,,
3638,4,4,6281600,11,,68,3,1,3,56600,,
3641,5,5,,12,,67,2,1,2,+1 lap,,
3639,6,6,,15,,66,1,1,1,+2 laps,,
3561,7,7,,4,,64,0,1,0,+4 laps,,
3550,8,DNF,,8,,58,0,1,0,,,Engine
3635,9,DNF,,17,,50,0,1,0,,,Engine
3627,10,DNF,,13,,50,0,1,0,,,Accident
3626,11,DNF,,3,,46,0,1,0,,,Engine
3636,12,DNF,,14,,46,0,1,0,,,Overheating
3640,13,DNF,,7,,45,0,1,0,,,Engine
3633,14,DNF,,6,,30,0,1,0,,,Overheating
3630,15,DNF,,18,,26,0,1,0,,,Engine
3642,16,DNF,,16,,16,0,1,0,,,Injection
3629,17,DNF,,10,,5,0,1,0,,,Engine
3628,18,DNF,,5,,4,0,1,0,,,Engine
