sessionId,entrantId,positionOrder,positionText,laps,time
2002-06-Q,6587,1,1,10,68082
2002-06-Q,6568,2,2,12,68364
2002-06-Q,6586,3,3,10,68704
2002-06-Q,6569,4,4,12,69118
2002-06-Q,6570,5,5,11,69129
2002-06-Q,6567,6,6,12,69154
2002-06-Q,6571,7,7,10,69228
2002-06-Q,6566,8,8,12,69335
2002-06-Q,6575,9,9,12,69561
2002-06-Q,6584,10,10,11,69661
2002-06-Q,6580,11,11,11,69671
2002-06-Q,6581,12,12,12,69723
2002-06-Q,6577,13,13,11,69780
2002-06-Q,6585,14,14,12,69818
2002-06-Q,6572,15,15,12,69901
2002-06-Q,6576,16,16,10,69980
2002-06-Q,6574,17,17,12,70051
2002-06-Q,6573,18,18,12,70058
2002-06-Q,6579,19,19,12,70533
2002-06-Q,6578,20,20,10,70741
2002-06-Q,6583,21,21,10,71388
2002-06-Q,6582,22,22,12,72336
