sessionId,entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
2002-06-R,6586,1,1,5631562,3,,71,10,1,10,,,
2002-06-R,6587,2,2,5631744,1,,71,6,1,6,182,,
2002-06-R,6569,3,3,5649292,4,,71,4,1,4,17730,,
2002-06-R,6568,4,4,5650010,2,,71,3,1,3,18448,,
2002-06-R,6572,5,5,5681527,15,,71,2,1,2,49965,,
2002-06-R,6566,6,6,5682234,8,,71,1,1,1,50672,,
2002-06-R,6577,7,7,5682791,13,,71,0,1,0,51229,,
2002-06-R,6584,8,8,5700987,10,,71,0,1,0,"01:09,42",,
2002-06-R,6585,9,9,5701280,14,,71,0,1,0,"01:09,72",,
2002-06-R,6574,10,10,,17,,70,0,1,0,,,Engine
2002-06-R,6580,11,11,,11,,69,0,1,0,+2 laps,,
2002-06-R,6583,12,12,,21,,69,0,1,0,+2 laps,,
2002-06-R,6576,13,DNF,,16,,44,0,1,0,,,Fuel pressure
2002-06-R,6582,14,DNF,,22,,42,0,1,0,,,Engine
2002-06-R,6578,15,DNF,,20,,38,0,1,0,,,Hydraulics
2002-06-R,6570,16,DNF,,5,,27,0,1,0,,,Collision
2002-06-R,6573,17,DNF,,18,,26,0,1,0,,,Collision
2002-06-R,6575,18,DNF,,9,,22,0,1,0,,,Engine
2002-06-R,6571,19,DNF,,7,,7,0,1,0,,,Suspension
2002-06-R,6567,20,DNF,,6,,5,0,1,0,,,Engine
2002-06-R,6581,21,DNF,,12,,2,0,1,0,,,Collision
2002-06-R,6579,22,DNF,,19,,0,0,1,0,,,Throttle
