sessionId,entrantId,positionOrder,positionText,laps,time
2022-09-FP3,7252,1,1,15,93836
2022-09-FP3,7250,2,2,18,93889
2022-09-FP3,7248,3,3,18,93891
2022-09-FP3,7260,4,4,16,94003
2022-09-FP3,7246,5,5,14,94110
2022-09-FP3,7247,6,6,13,94248
2022-09-FP3,7264,7,7,11,94259
2022-09-FP3,7251,8,8,10,94498
2022-09-FP3,7245,9,9,10,94616
2022-09-FP3,7263,10,10,18,94778
2022-09-FP3,7265,11,11,15,95016
2022-09-FP3,7258,12,12,15,95213
2022-09-FP3,7254,13,13,23,95531
2022-09-FP3,7255,14,14,17,95643
2022-09-FP3,7261,15,15,12,95692
2022-09-FP3,7257,16,16,17,95761
2022-09-FP3,7256,17,17,27,96261
2022-09-FP3,7262,18,18,18,97388
2022-09-FP3,7249,19,19,11,98394
2022-09-FP3,7253,20,20,5,
