sessionId,entrantId,positionOrder,positionText,laps,time
1977-06-Q1,5223,1,1,,89860
1977-06-Q1,5211,2,2,,90270
1977-06-Q1,5205,3,3,,90440
1977-06-Q1,5196,4,4,,90720
1977-06-Q1,5224,5,5,,90730
1977-06-Q1,5204,6,6,,90760
1977-06-Q1,5194,7,7,,90850
1977-06-Q1,5197,8,8,,91160
1977-06-Q1,5195,9,9,,91360
1977-06-Q1,5198,10,10,,91500
1977-06-Q1,5227,11,11,,92040
1977-06-Q1,5230,12,12,,92320
1977-06-Q1,5199,13,13,,92370
1977-06-Q1,5210,14,14,,92400
1977-06-Q1,5241,15,15,,92520
1977-06-Q1,5213,16,16,,92650
1977-06-Q1,5242,17,17,,93250
1977-06-Q1,5214,18,18,,93390
1977-06-Q1,5209,19,19,,93490
1977-06-Q1,5228,20,20,,93780
1977-06-Q1,5238,21,21,,94460
1977-06-Q1,5222,22,22,,94480
1977-06-Q1,5233,23,23,,94760
1977-06-Q1,5212,24,24,,95000
1977-06-Q1,5202,25,25,,96620
1977-06-Q1,5203,26,26,,106300
