entrantId,positionOrder,positionText,laps,time
5861,1,1,,79047
5862,2,2,,79410
5857,3,3,,79692
5874,4,4,,79923
5867,5,5,,79943
5858,6,6,,80556
5873,7,7,,80957
5881,8,8,,81123
5863,9,9,,81257
5882,10,10,,81621
5898,11,11,,81693
5879,12,12,,81876
5887,13,13,,82396
5883,14,14,,82612
5900,15,15,,83361
5872,16,16,,83412
5888,17,17,,83455
5866,18,18,,83778
5886,19,19,,83895
5868,20,20,,83941
5890,21,21,,84665
5878,22,22,,84724
5885,23,23,,85114
5903,24,24,,85795
5884,25,25,,85928
5895,26,26,,86552
5893,27,27,,89724
