entrantId,positionOrder,positionText,laps,time
5954,1,1,,102308
5955,2,2,,102409
5962,3,3,,103167
5950,4,4,,103235
5970,5,5,,104791
5969,6,6,,104955
5946,7,7,,105224
5948,8,8,,105435
5951,9,9,,105479
5959,10,10,,105642
5961,11,11,,105844
5960,12,12,,105909
5956,13,13,,106040
5967,14,14,,106168
5957,15,15,,106751
5972,16,16,,106757
5975,17,17,,107515
5971,18,18,,107629
5968,19,19,,108145
5979,20,20,,108459
5974,21,21,,109030
5966,22,22,,109623
5949,23,23,,109791
5977,24,24,,110089
5964,25,25,,110224
5978,26,26,,110914
