sessionId,entrantId,positionOrder,positionText,laps,time
2021-08-Q1,7228,1,1,,64489
2021-08-Q1,7233,2,2,,64537
2021-08-Q1,7216,3,3,,64584
2021-08-Q1,7226,4,4,,64608
2021-08-Q1,7222,5,5,,64638
2021-08-Q1,7229,6,6,,64672
2021-08-Q1,7240,7,7,,64745
2021-08-Q1,7221,8,8,,64765
2021-08-Q1,7225,9,9,,64821
2021-08-Q1,7241,10,10,,64859
2021-08-Q1,7223,11,11,,64971
2021-08-Q1,7232,12,12,,65033
2021-08-Q1,7217,13,13,,65051
2021-08-Q1,7234,14,14,,65092
2021-08-Q1,7215,15,15,,65142
2021-08-Q1,7218,16,16,9,65175
2021-08-Q1,7227,17,17,6,65217
2021-08-Q1,7219,18,18,8,65429
2021-08-Q1,7230,19,19,8,66041
2021-08-Q1,7220,20,20,9,66192
