sessionId,entrantId,positionOrder,positionText,laps,time
2021-08-FP2,7228,1,1,37,65412
2021-08-FP2,7215,2,2,35,65748
2021-08-FP2,7227,3,3,35,65790
2021-08-FP2,7229,4,4,35,65796
2021-08-FP2,7223,5,5,39,65827
2021-08-FP2,7217,6,6,38,65934
2021-08-FP2,7216,7,7,39,65994
2021-08-FP2,7225,8,8,36,66079
2021-08-FP2,7222,9,9,36,66089
2021-08-FP2,7234,10,10,37,66145
2021-08-FP2,7241,11,11,39,66147
2021-08-FP2,7233,12,12,32,66251
2021-08-FP2,7240,13,13,39,66270
2021-08-FP2,7219,14,14,41,66297
2021-08-FP2,7226,15,15,39,66451
2021-08-FP2,7232,16,16,39,66628
2021-08-FP2,7230,17,17,29,66886
2021-08-FP2,7220,18,18,30,67404
2021-08-FP2,7218,19,19,32,67669
