entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,timePenalty,reasonRetired
6767,1,1,5128770,1,,58,10,1,10,,
6762,2,2,5136012,2,,58,8,1,8,,
6763,3,3,5147365,4,,58,6,1,6,,
6770,4,4,5167533,3,,58,5,1,5,,
6764,5,5,5195239,6,,58,4,1,4,,
6766,6,6,5195575,22,10,58,3,1,3,,
6776,7,7,,12,,57,2,1,2,,
6772,8,8,,9,,57,1,1,1,,
6773,9,9,,8,,57,0,1,0,,
6765,10,10,,13,,57,0,1,0,,
6769,11,11,,16,,57,0,1,0,,
6782,12,12,,10,,57,0,1,0,,
6775,13,13,,7,,57,0,1,0,,
6778,14,14,,19,,57,0,1,0,,
6768,15,15,,14,,57,0,1,0,,
6783,16,16,,11,,56,0,1,0,,
6780,17,17,,20,,56,0,1,0,,
6777,18,DNF,,15,,48,0,1,0,,Collision
6774,19,DNF,,18,,48,0,1,0,,Collision
6771,20,DNF,,5,,36,0,1,0,,Gearbox
6779,21,DNF,,17,,28,0,1,0,,Puncture
6781,22,DNF,,21,,10,0,1,0,,Accident
