sessionId,entrantId,positionOrder,positionText,laps,time
2017-03-FP3,7110,1,1,8,92194
2017-03-FP3,7112,2,2,10,92304
2017-03-FP3,7097,3,3,10,92750
2017-03-FP3,7114,4,4,13,92754
2017-03-FP3,7098,5,5,9,92785
2017-03-FP3,7104,6,6,12,92801
2017-03-FP3,7096,7,7,8,92809
2017-03-FP3,7107,8,8,9,92933
2017-03-FP3,7113,9,9,18,93604
2017-03-FP3,7106,10,10,11,93744
2017-03-FP3,7101,11,11,14,93916
2017-03-FP3,7102,12,12,10,93922
2017-03-FP3,7115,13,13,15,93947
2017-03-FP3,7103,14,14,15,93965
2017-03-FP3,7095,15,15,15,94027
2017-03-FP3,7109,16,16,17,94064
2017-03-FP3,7105,17,17,13,94198
2017-03-FP3,7099,18,18,14,94205
2017-03-FP3,7100,19,19,15,94268
2017-03-FP3,7108,20,20,11,94417
