entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
6882,1,1,5204893,1,,44,25,1,25,,,
6883,2,2,5208634,3,,44,18,1,18,3741,,
6885,3,3,5214562,13,,44,15,1,15,9669,,
6915,4,4,5217915,8,,44,12,1,12,13022,,
6888,5,5,5252357,24,,44,10,1,10,47464,,
6889,6,6,5253567,5,,44,8,1,8,48674,,
6894,7,7,5264606,15,,44,6,1,6,59713,,
6916,8,8,5270969,4,,44,4,1,4,"01:06,08",,
6891,9,9,5276810,10,,44,2,1,2,"01:11,92",,
6893,10,10,5282508,21,5,44,1,1,1,"01:17,61",,
6895,11,11,5288887,17,,44,0,1,0,"01:23,99",,
6897,12,12,5296869,12,,44,0,1,0,"01:31,98",,
6921,13,13,5297878,7,,44,0,1,0,"01:32,98",,
6904,14,14,,18,,43,0,1,0,+1 lap,,
6902,15,15,,16,,43,0,1,0,+1 lap,,
6892,16,16,,14,,43,0,1,0,+1 lap,,
6908,17,17,,20,,43,0,1,0,+1 lap,,
6907,18,18,,19,,43,0,1,0,+1 lap,,
6906,19,19,,22,,43,0,1,0,+1 lap,,
6898,20,DNF,,9,,27,0,1,0,,,Suspension
6917,21,DNF,,23,,13,0,1,0,,,Vibrations
6884,22,DNF,,2,,12,0,1,0,,,Collision
6899,23,DNF,,11,,6,0,1,0,,,Collision damage
6900,24,DNF,,6,,0,0,1,0,,,Collision
