entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,timePenalty,reasonRetired
6468,1,1,5444086,3,,71,10,1,10,,
6467,2,2,5449375,14,,71,6,1,6,,
6463,3,3,5483179,4,,71,4,1,4,,
6464,4,4,5488063,8,,71,3,1,3,,
6470,5,5,5494741,9,,71,2,1,2,,
6461,6,6,5497288,11,,71,1,1,1,,
6469,7,7,5517710,15,,71,0,1,0,,
6474,8,8,,18,,70,0,1,0,,
6466,9,9,,17,,70,0,1,0,,
6472,10,10,,16,,70,0,1,0,,
6481,11,11,,21,,70,0,1,0,,
6479,12,12,,22,,69,0,1,0,,
6483,13,DNF,,12,,51,0,1,0,,Engine
6482,14,DNF,,19,,30,0,1,0,,Spun off
6465,15,DNF,,1,,21,0,1,0,,Collision
6473,16,DNF,,2,,21,0,1,0,,Collision
6462,17,DNF,,7,,16,0,1,0,,Engine
6477,18,DNF,,5,,8,0,1,0,,Brakes
6475,19,DNF,,13,,3,0,1,0,,Collision
6476,20,DNF,,6,,1,0,1,0,,Collision
6471,21,DNF,,10,,0,0,1,0,,Clutch
6480,22,DNF,,20,,0,0,1,0,,Collision
