sessionId,entrantId,positionOrder,positionText,laps,time
1972-09-Q1,4685,1,1,,95970
1972-09-Q1,4679,2,2,,96040
1972-09-Q1,4664,3,3,,96350
1972-09-Q1,4674,4,4,,96630
1972-09-Q1,4677,5,5,,97150
1972-09-Q1,4671,6,6,,97160
1972-09-Q1,4673,7,7,,97200
1972-09-Q1,4680,8,8,,97250
1972-09-Q1,4678,9,9,,97330
1972-09-Q1,4670,10,10,,97550
1972-09-Q1,4666,11,11,,97580
1972-09-Q1,4681,12,12,,97770
1972-09-Q1,4672,13,13,,98080
1972-09-Q1,4676,14,14,,98140
1972-09-Q1,4635,15,15,,98350
1972-09-Q1,4667,16,16,,98480
1972-09-Q1,4558,17,17,,98620
1972-09-Q1,4554,18,18,,98620
1972-09-Q1,4528,19,19,,98810
1972-09-Q1,4487,20,20,,98850
1972-09-Q1,4668,21,21,,98890
1972-09-Q1,4616,22,22,,99040
1972-09-Q1,4675,23,23,,99130
1972-09-Q1,4665,24,24,,99920
1972-09-Q1,4553,25,25,,100280
1972-09-Q1,4683,26,26,,103880
