entrantId,positionOrder,positionText,laps,time
5638,1,1,,129121
5644,2,2,,130770
5657,3,3,,131260
5611,4,4,,131384
5655,5,5,,131554
5607,6,6,,131678
5649,7,7,,131745
5660,8,8,,132033
5639,9,9,,132481
5656,10,10,,132559
5662,11,11,,133486
5631,12,12,,133648
5628,13,13,,133665
5663,14,14,,134385
5618,15,15,,134616
5630,16,16,,134746
5658,17,17,,136139
5640,18,18,,140888
5652,19,19,,142663
5622,20,20,,144739
5632,21,21,,144878
5645,22,22,,
5668,23,23,,
5650,24,24,,
5637,25,25,,
5619,26,26,,
5664,27,27,,
5605,28,28,,
5667,29,29,,
