entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,timePenalty,reasonRetired
5611,1,1,7121043,17,,62,9,1,9,,
5649,2,2,7136773,9,,62,6,1,6,,
5628,3,3,7149123,4,,62,4,1,4,,
5656,4,4,7193023,3,,62,3,1,3,,
5655,5,5,7204803,12,,62,2,1,2,,
5650,6,6,,13,,61,1,1,1,,
5662,7,7,,18,,61,0,1,0,,
5660,8,8,,19,,61,0,1,0,,
5652,9,9,,20,,60,0,1,0,,
5619,10,10,,15,,59,0,1,0,,
5622,11,11,,26,,59,0,1,0,,
5618,12,NC,,1,,54,0,1,0,,
5640,13,DNF,,7,,44,0,1,0,,Engine
5638,14,DNF,,10,,40,0,1,0,,Collision
5607,15,DNF,,16,,40,0,1,0,,Spun off
5645,16,DNF,,6,,30,0,1,0,,Collision
5639,17,DNF,,8,,17,0,1,0,,Gearbox
5658,18,DNF,,25,,13,0,1,0,,Spun off
5668,19,DNF,,11,,6,0,1,0,,Collision
5637,20,DNF,,14,,6,0,1,0,,Collision
5644,21,DNF,,2,,2,0,1,0,,Transmission
5631,22,DNF,,22,,2,0,1,0,,Ignition
5657,23,DNF,,5,,1,0,1,0,,Spun off
5663,24,DNF,,21,,0,0,1,0,,Collision
5630,25,DNF,,24,,0,0,1,0,,Collision
5632,26,DNS,,23,,,0,1,0,,
