entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,timePenalty,reasonRetired
4009,1,1,6574600,3,,80,9,1,9,,
4003,2,2,6582700,6,,80,6,1,6,,
3998,3,3,6591700,1,,80,4,1,4,,
4000,4,4,6647700,8,,80,3,1,3,,
4007,5,5,,14,,79,2,1,2,,
4008,6,6,,19,,79,1,1,1,,
4001,7,7,,18,,78,0,1,0,,
4018,8,8,,22,,78,0,1,0,,
4015,9,9,,16,,76,0,1,0,,
4012,10,10,,9,,75,0,1,0,,
4019,11,11,,21,,75,0,1,0,,
4020,12,12,,13,,73,0,1,0,,Engine
4006,13,13,,4,,72,0,1,0,,Engine
4004,14,DNF,,7,,60,0,1,0,,Engine
4013,15,DNF,,5,,60,0,1,0,,Engine
4016,16,DNF,,23,,58,0,1,0,,Engine
3999,17,DNF,,17,,57,0,1,0,,Engine
4017,18,DNF,,20,,39,0,1,0,,Accident
4002,19,DNF,,10,,39,0,1,0,,Engine
4005,20,DNF,,11,,26,0,1,0,,Overheating
4010,21,DNF,,15,,23,0,1,0,,Engine
4014,22,DNF,,12,,22,0,1,0,,Gearbox
4011,23,DNF,,2,,14,0,1,0,,Overheating
