entrantId,lap,time,timeOfDay,annotation
6980,10,23455,14:16:58,
6981,14,22721,14:22:11,
6994,15,23019,14:23:39,
6979,17,24166,14:26:13,
6977,17,23161,14:26:14,
6967,19,22342,14:28:38,
6969,19,22591,14:28:47,
6968,20,22746,14:30:03,
6974,20,23887,14:30:06,
6976,20,23237,14:30:15,
6966,21,22755,14:31:09,
6973,21,22655,14:31:13,
6984,21,24657,14:32:02,
6972,22,23328,14:32:39,
6975,22,23857,14:33:00,
6965,23,25012,14:33:42,
6978,23,23600,14:34:24,
6964,24,22510,14:34:51,
6983,24,23732,14:36:01,
6982,25,24099,14:37:24,
6985,26,25060,14:38:59,
6980,28,24183,14:41:19,
6967,34,17367,14:48:24,Drive-through
6994,34,22646,14:49:00,
6977,37,24001,14:52:49,
6979,41,23695,14:58:30,
6981,42,23340,14:59:24,
6968,43,23788,15:00:19,
6967,43,22655,15:00:27,
6978,43,26734,15:00:59,
6972,44,22753,15:01:40,
6969,44,22397,15:01:41,
6974,46,23237,15:04:31,
6980,46,23451,15:05:09,
6964,47,32899,15:04:55,
6965,47,26718,15:05:08,
6966,47,22732,15:05:13,
6973,47,24423,15:05:43,
6976,47,23330,15:06:01,
6975,47,23138,15:06:09,
6983,47,27107,15:06:59,
6984,47,23403,15:07:06,
6985,48,23449,15:08:47,
6973,52,17385,15:12:31,Drive-through
6983,52,17339,15:13:57,Drive-through
6977,54,22981,15:15:17,
6985,66,23222,15:32:58,
