entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,timePenalty,reasonRetired
1128,1,1,10838600,3,,96,9,1,9,,
1132,2,2,10928200,1,,96,2,1,2,,
1134,2,2,10928200,1,,96,2,1,2,,
1135,2,2,10928200,1,,96,2,1,2,,
1132,3,3,,5,,94,1.33,1,1.33,,
1135,3,3,,5,,94,1.33,1,1.33,,
1129,4,4,,10,,94,1,1,1,,
1130,4,4,,10,,94,1,1,1,,
1131,4,4,,10,,94,1,1,1,,
1137,5,5,,16,,91,2,1,2,,
1136,6,6,,7,,88,0,1,0,,
1142,6,6,,7,,88,0,1,0,,
1138,7,7,,18,,83,0,1,0,,
1139,7,7,,18,,83,0,1,0,,
1142,7,7,,18,,83,0,1,0,,
1140,8,DNF,,20,,54,0,1,0,,Fuel pressure
1141,8,DNF,,20,,54,0,1,0,,Fuel pressure
1142,8,DNF,,20,,54,0,1,0,,Fuel pressure
1136,9,DNF,,19,,54,0,1,0,,Engine
1138,9,DNF,,19,,54,0,1,0,,Engine
1139,9,DNF,,19,,54,0,1,0,,Engine
1149,10,DNF,,17,,38,0,1,0,,Transmission
1135,11,DNF,,14,,36,0,1,0,,Engine
1145,12,DNF,,12,,35,0,1,0,,Accident
1146,12,DNF,,12,,35,0,1,0,,Accident
1130,13,DNF,,8,,29,0,1,0,,Fuel system
1143,14,DNF,,21,,22,0,1,0,,Out of fuel
1144,15,DNF,,2,,21,0,1,0,,Accident
1147,16,DNF,,15,,7,0,1,0,,Transmission
1145,17,DNF,,11,,2,0,1,0,,Fuel leak
1136,18,DNF,,4,,2,0,1,0,,Accident
1129,19,DNF,,6,,2,0,1,0,,Accident
1148,20,DNF,,9,,1,0,1,0,,Accident
1140,21,DNF,,13,,1,0,1,0,,Accident
