entrantId,positionOrder,positionText,laps,time
6883,1,1,15,106081
6885,2,2,17,106108
6882,3,3,14,106345
6915,4,4,14,106396
6884,5,5,20,106936
6889,6,6,14,107831
6888,7,7,12,107837
6916,8,8,12,108711
6897,9,9,15,109057
6894,10,10,16,109304
6898,11,11,17,109583
6899,12,12,18,109679
6895,13,13,18,109816
6893,14,14,17,109851
6892,15,15,15,110189
6891,16,16,15,110229
6921,17,17,14,110523
6900,18,18,17,110547
6902,19,19,17,112510
6908,20,20,19,112697
6917,21,21,17,113728
6904,22,22,18,113823
6907,23,23,16,113829
6906,24,24,17,115203
