entrantId,positionOrder,positionText,laps,time
6882,1,1,33,106374
6915,2,2,28,106575
6884,3,3,22,107115
6916,4,4,23,107120
6883,5,5,28,107265
6888,6,6,27,108418
6894,7,7,32,108866
6898,8,8,27,109578
6897,9,9,29,109730
6885,10,10,10,109751
6900,11,11,14,109792
6921,12,12,31,110241
6895,13,13,8,110345
6891,14,14,29,110399
6889,15,15,28,110790
6892,16,16,24,110897
6893,17,17,30,110937
6902,18,18,26,111950
6899,19,19,15,112257
6904,20,20,25,112489
6907,21,21,25,113579
6908,22,22,25,114649
6917,23,23,29,114754
6906,24,24,26,115198
