entrantId,positionOrder,positionText,laps,time
6932,1,1,43,75259
6933,2,2,36,75313
6934,3,3,39,75410
6929,4,4,44,75531
6939,5,5,32,75544
6941,6,6,37,75651
6935,7,7,32,75697
6940,8,8,39,75799
6931,9,9,14,75812
6936,10,10,40,75878
6942,11,11,38,75898
6930,12,12,41,75907
6945,13,13,39,75987
6938,14,14,29,76360
6937,15,15,33,76562
6947,16,16,24,76981
6946,17,17,22,77022
6948,18,18,41,77075
6944,19,19,41,77124
6943,20,20,34,77716
6949,21,21,27,78908
6951,22,22,40,79084
6950,23,23,21,79378
6952,24,24,18,79902
