sessionId,entrantId,positionOrder,positionText,laps,time
2020-17-FP2,7203,1,1,28,96276
2020-17-FP2,7200,2,2,30,96479
2020-17-FP2,7199,3,3,30,97046
2020-17-FP2,7196,4,4,33,97263
2020-17-FP2,7186,5,5,29,97438
2020-17-FP2,7198,6,6,30,97505
2020-17-FP2,7192,7,7,35,97506
2020-17-FP2,7193,8,8,31,97508
2020-17-FP2,7185,9,9,29,97508
2020-17-FP2,7194,10,10,29,97560
2020-17-FP2,7197,11,11,32,97596
2020-17-FP2,7201,12,12,31,97616
2020-17-FP2,7191,13,13,32,97900
2020-17-FP2,7189,14,14,28,98068
2020-17-FP2,7187,15,15,32,98198
2020-17-FP2,7195,16,16,35,98504
2020-17-FP2,7204,17,17,31,98564
2020-17-FP2,7202,18,18,24,98817
2020-17-FP2,7211,19,19,25,99027
2020-17-FP2,7188,20,20,31,99132
