entrantId,lap,time,timeOfDay,annotation
6360,1,36902,14:02:55,
6376,3,39050,14:06:38,
6371,3,30811,14:06:46,
6375,6,26248,14:10:58,
6374,8,23370,14:14:49,
6364,8,27910,14:15:03,
6353,9,13035,14:18:01,
6371,9,26715,14:18:47,
6352,10,25910,14:18:04,
6356,10,25649,14:18:09,
6363,10,24625,14:19:05,
6357,11,26592,14:19:52,
6353,11,25631,14:21:55,
6376,12,25577,14:24:41,
6367,15,28641,14:29:50,
6359,16,36906,14:29:22,
6355,18,26381,14:32:49,
6354,19,26585,14:34:23,
6366,19,31500,14:35:55,
6372,20,27648,14:37:58,
6370,21,27362,14:39:09,
6375,22,46360,14:38:04,
6365,22,33543,14:39:12,
6371,22,34421,14:42:05,
6377,23,28418,14:40:59,
6373,23,26430,14:42:00,
6370,24,42183,14:44:50,
6360,25,31514,14:47:19,
6376,25,27997,14:47:21,
6374,26,26128,14:44:24,
6362,26,43823,14:48:01,
6357,28,23567,14:47:34,
6378,28,25942,14:48:59,
6369,28,31452,14:54:20,
6356,30,24267,14:50:32,
6373,30,25123,14:53:36,
6368,33,46381,15:02:32,
6357,36,24271,15:00:21,
6375,37,26969,15:02:14,
6373,39,30033,15:08:00,
6359,40,31471,15:08:09,
6372,40,26899,15:10:21,
6353,41,24391,15:10:44,
6371,41,28015,15:13:30,
6365,42,26082,15:11:15,
6377,42,26442,15:11:25,
6370,42,26485,15:14:47,
6374,43,23735,15:10:59,
6378,43,38520,15:12:38,
6360,43,27795,15:16:43,
6357,44,37605,15:13:04,
6365,44,50382,15:15:06,
6378,44,32568,15:15:40,
6356,47,31422,15:16:43,
