entrantId,positionOrder,positionText,laps,time
6374,1,1,12,119555
6375,2,2,7,121591
6352,3,3,8,122359
6378,4,4,11,123381
6359,5,5,11,123809
6364,6,6,9,124179
6373,7,7,11,125318
6357,8,8,8,125530
6360,9,9,10,126767
6356,10,10,8,127644
6355,11,11,6,128145
6353,12,12,6,128252
6363,13,13,6,128309
6354,14,14,8,130504
6362,15,15,8,131692
6371,16,16,8,132485
6370,17,17,7,132892
6377,18,18,6,134416
6376,19,19,4,139873
6369,20,20,8,140615
6361,21,21,7,141009
6368,22,22,7,144904
6366,23,23,5,147122
6372,24,24,4,155135
6365,25,25,2,320549
6367,26,26,2,468835
