entrantId,positionOrder,positionText,laps,time
6356,1,1,22,88251
6357,2,2,23,88339
6359,3,3,19,88913
6374,4,4,22,89080
6352,5,5,14,89153
6375,6,6,20,89497
6364,7,7,22,89598
6365,8,8,22,89925
6373,9,9,23,90864
6360,10,10,11,91476
6353,11,11,13,91481
6354,12,12,23,91603
6378,13,13,8,91716
6372,14,14,23,91910
6377,15,15,16,92107
6363,16,16,20,92237
6355,17,17,20,92435
6371,18,18,21,93532
6362,19,19,11,93726
6367,20,20,14,93766
6376,21,21,23,94155
6369,22,22,22,95277
6370,23,23,7,95473
6366,24,24,7,95715
6368,25,25,15,97133
6361,26,26,2,118327
