entrantId,positionOrder,positionText,time,laps
7283,1,1,80937,6
7311,2,2,80977,6
7312,3,3,80991,5
7284,4,4,81240,6
7303,5,5,81272,6
7313,6,6,81369,6
7314,7,7,81382,6
7300,8,8,81527,8
7294,9,9,81543,5
7299,10,10,81581,8
7309,11,11,81594,6
7305,12,12,81758,6
7297,13,13,81776,6
7287,14,14,81940,6
7302,15,15,81944,6
