entrantId,positionOrder,positionText,time,laps
7283,1,1,82657,31
7312,2,2,82703,28
7284,3,3,82834,30
7311,4,4,82966,22
7314,5,5,83189,28
7294,6,6,83214,24
7299,7,7,83241,22
7313,8,8,83269,26
7309,9,9,83271,23
7303,10,10,83444,18
7300,11,11,83446,24
7302,12,12,83661,21
7305,13,13,83833,29
7290,14,14,83931,26
7287,15,15,83952,17
7297,16,16,84067,23
7291,17,17,84090,26
7295,18,18,84140,24
7296,19,19,84217,24
7288,20,20,84232,17
