entrantId,positionOrder,positionText,time,laps
7312,1,1,80912,23
7283,2,2,80998,23
7313,3,3,81453,23
7311,4,4,81486,23
7294,5,5,81711,24
7314,6,6,81730,25
7296,7,7,81884,21
7297,8,8,81985,27
7303,9,9,82054,18
7284,10,10,82192,16
7293,11,11,82245,31
7305,12,12,82296,29
7309,13,13,82297,28
7300,14,14,82302,17
7302,15,15,82380,23
7287,16,16,82511,30
7299,17,17,82515,24
7291,18,18,82739,20
7288,19,19,82742,30
7290,20,20,82852,22
