entrantId,positionOrder,positionText,time,laps
7312,1,1,81355,23
7299,2,2,81374,20
7284,3,3,81540,17
7300,4,4,81545,21
7283,5,5,81631,20
7311,6,6,81716,23
7303,7,7,81979,19
7294,8,8,82071,16
7314,9,9,82176,20
7297,10,10,82291,19
7296,11,11,82574,21
7287,12,12,82595,19
7290,13,13,82651,22
7309,14,14,82696,23
7291,15,15,82716,22
7302,16,16,82755,24
7313,17,17,82783,23
7305,18,18,83167,23
7288,19,19,83346,20
7293,20,20,,2
