entrantId,positionOrder,positionText,laps,time
7263,1,1,,88686
7253,2,2,,88780
7251,3,3,,88924
7245,4,4,,88945
7252,5,5,,89295
7265,6,6,,89404
7250,7,7,,89418
7255,8,8,,89546
7260,9,9,,89584
7264,10,10,,89618
7247,11,11,,89651
7246,12,12,,89773
7258,13,13,,89819
7262,14,14,,89920
7254,15,15,,91009
