sessionId,entrantId,positionOrder,positionText,laps,time
2022-02-FP1,7253,1,1,17,90772
2022-02-FP1,7245,2,2,24,90888
2022-02-FP1,7265,3,3,22,91084
2022-02-FP1,7263,4,4,14,91139
2022-02-FP1,7250,5,5,28,91317
2022-02-FP1,7256,6,6,26,91505
2022-02-FP1,7251,7,7,25,91563
2022-02-FP1,7260,8,8,26,92026
2022-02-FP1,7261,9,9,20,92364
2022-02-FP1,7252,10,10,23,92381
2022-02-FP1,7246,11,11,24,92506
2022-02-FP1,7254,12,12,23,92582
2022-02-FP1,7247,13,13,24,92594
2022-02-FP1,7258,14,14,26,92608
2022-02-FP1,7264,15,15,19,92839
2022-02-FP1,7259,16,16,23,93034
2022-02-FP1,7257,17,17,25,93087
2022-02-FP1,7249,18,18,26,93529
2022-02-FP1,7262,19,19,22,94429
2022-02-FP1,7255,20,20,2,
