entrantId,positionOrder,positionText,time,laps
7283,1,1,100822,6
7311,2,2,101037,5
7284,3,3,101131,5
7312,4,4,101369,7
7294,5,5,101370,7
7299,6,6,101485,5
7309,7,7,101569,8
7293,8,8,101576,7
7300,9,9,101636,8
7313,10,10,101650,7
7314,11,11,101654,7
7291,12,12,101798,8
7303,13,13,101818,8
7287,14,14,102259,8
7302,15,15,102395,8
