entrantId,positionOrder,positionText,time,laps
7311,1,1,100203,6
7283,2,2,100391,6
7284,3,3,100495,6
7312,4,4,101016,6
7313,5,5,101177,6
7294,6,6,101253,6
7299,7,7,101281,6
7309,8,8,101581,6
7293,9,9,101611,5
7300,10,10,101611,5
