entrantId,lap,time,timeOfDay,annotation
6808,5,28958,14:10:20,
6814,13,14559,14:20:13,
6798,15,25117,14:22:36,
6814,19,25864,14:28:16,
6804,20,25888,14:29:01,
6797,20,24901,14:29:07,
6812,20,24766,14:29:54,
6794,21,25714,14:29:57,
6805,21,26655,14:30:33,
6795,23,26068,14:32:37,
6803,23,24886,14:33:10,
6815,25,26121,14:35:50,
6799,25,25269,14:35:50,
6802,26,26127,14:37:13,
6816,26,26203,14:37:38,
6817,29,24261,14:41:16,
6796,29,22988,14:41:19,
6813,32,24871,14:45:41,
6809,34,24767,14:48:18,
6801,35,24950,14:49:31,
6800,40,26519,14:56:21,
6798,42,26310,14:58:17,
6812,43,26485,15:00:40,
6797,46,24839,15:03:27,
6816,46,24384,15:04:26,
6817,48,24241,15:06:27,
6796,48,23899,15:06:30,
6803,49,23864,15:07:31,
6805,49,25578,15:07:41,
6804,50,23848,15:08:37,
6799,50,23540,15:08:53,
6794,52,25075,15:10:56,
6815,52,23304,15:11:19,
6802,52,23811,15:11:38,
6814,52,23625,15:11:44,
6795,54,23983,15:13:20,
6813,54,25161,15:15:06,
6809,56,23550,15:17:35,
6801,58,24545,15:20:16,
