sessionId,entrantId,positionOrder,positionText,laps,time
1999-08-WU,6484,1,1,14,86788
1999-08-WU,6485,2,2,12,87286
1999-08-WU,6486,3,3,13,87497
1999-08-WU,6490,4,4,15,88105
1999-08-WU,6498,5,5,14,88265
1999-08-WU,6487,6,6,12,88295
1999-08-WU,6491,7,7,12,88381
1999-08-WU,6489,8,8,15,88382
1999-08-WU,6494,9,9,13,88431
1999-08-WU,6501,10,10,12,88733
1999-08-WU,6499,11,11,17,88785
1999-08-WU,6488,12,12,11,89038
1999-08-WU,6493,13,13,17,89260
1999-08-WU,6492,14,14,16,89480
1999-08-WU,6504,15,15,12,89537
1999-08-WU,6505,16,16,9,89645
1999-08-WU,6497,17,17,11,89828
1999-08-WU,6495,18,18,16,89845
1999-08-WU,6496,19,19,10,90018
1999-08-WU,6502,20,20,15,90128
1999-08-WU,6500,21,21,11,90217
1999-08-WU,6503,22,22,14,90381
