sessionId,entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
1999-08-R,6485,1,1,5550144,3,,60,10,1,10,,,
1999-08-R,6487,2,2,5551973,4,,60,6,1,6,1829,,
1999-08-R,6489,3,3,5577555,8,,60,4,1,4,27411,,
1999-08-R,6491,4,4,5577933,5,,60,3,1,3,27789,,
1999-08-R,6490,5,5,5588750,6,,60,2,1,2,38606,,
1999-08-R,6495,6,6,5603787,12,,60,1,1,1,53643,,
1999-08-R,6492,7,7,5604758,17,,60,0,1,0,54614,,
1999-08-R,6498,8,8,5618734,7,,60,0,1,0,"01:08,59",,
1999-08-R,6501,9,9,5622189,14,,60,0,1,0,"01:12,05",,
1999-08-R,6493,10,10,5622267,18,,60,0,1,0,"01:12,12",,
1999-08-R,6488,11,11,5627268,13,,60,0,1,0,"01:17,12",,
1999-08-R,6499,12,12,5627853,11,,60,0,1,0,"01:17,71",,
1999-08-R,6500,13,13,5630636,15,,60,0,1,0,"01:20,49",,
1999-08-R,6494,14,14,,10,,59,0,1,0,,,Engine
1999-08-R,6503,15,15,,22,,58,0,1,0,+2 laps,,
1999-08-R,6497,16,16,,19,,58,0,1,0,+2 laps,,
1999-08-R,6505,17,DNF,,16,,41,0,1,0,,,Suspension
1999-08-R,6484,18,DNF,,1,,35,0,1,0,,,Wheel
1999-08-R,6504,19,DNF,,9,,29,0,1,0,,,Halfshaft
1999-08-R,6502,20,DNF,,21,,6,0,1,0,,,Gearbox
1999-08-R,6496,21,DNF,,20,,0,0,1,0,,,Gearbox
1999-08-R,6486,22,DNS,,2,,,0,1,0,,,Accident
