entrantId,positionOrder,positionText,laps,time
5009,1,1,,76410
5008,2,2,,76480
5004,3,3,,76640
5030,4,4,,76830
5005,5,5,,76830
5025,6,6,,76890
5027,7,7,,77050
5006,8,8,,77140
5029,9,9,,77160
5016,10,10,,77170
5002,11,11,,77220
5021,12,12,,77300
5015,13,13,,77320
5033,14,14,,77470
5017,15,15,,77530
5003,16,16,,77790
5035,17,17,,78010
5023,18,18,,78280
5032,19,19,,78360
5034,20,20,,78510
5007,21,21,,78680
5036,22,22,,79010
5018,23,23,,79150
5031,24,24,,79170
5037,25,25,,79520
5028,26,26,,79680
5026,27,27,,79730
5019,28,28,,81450
