entrantId,lap,time,timeOfDay,annotation
6417,15,209116,14:24:48,
6422,16,28593,14:25:23,
6421,17,27067,14:27:32,
6413,20,24836,14:31:14,
6400,21,24645,14:32:05,
6415,21,28863,14:32:46,
6416,21,27092,14:32:58,
6402,22,24309,14:33:37,
6412,22,25728,14:34:36,
6420,22,29711,14:35:43,
6414,23,28495,14:36:47,
6404,24,27091,14:36:31,
6403,24,25572,14:36:43,
6405,25,29759,14:38:31,
6417,25,32543,14:43:51,
6407,26,25714,14:40:22,
6401,26,25400,14:40:26,
6417,26,851244,14:45:59,
6410,28,34984,14:43:42,
6408,28,29067,14:44:12,
6409,29,49885,14:46:06,
6421,30,30506,14:47:49,
6411,31,34030,14:47:51,
6408,31,26855,14:51:07,
6418,39,30206,15:05:14,
6400,40,29269,15:06:04,
6402,44,41887,15:12:02,
6415,45,26724,15:14:02,
6403,47,25888,15:16:40,
6401,47,27296,15:17:05,
6405,49,25728,15:19:43,
6412,49,26058,15:20:24,
6407,50,24067,15:21:41,
6404,51,25308,15:22:32,
6421,51,28251,15:26:11,
6403,56,24507,15:30:43,
