entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
6404,1,1,6895322,1,,72,10,1,10,,,
6405,2,2,6907489,3,,72,6,1,6,12167,,
6402,3,3,6910076,4,,72,4,1,4,14754,,
6410,4,4,6950453,6,,72,3,1,3,55131,,
6401,5,5,6960313,10,,72,2,1,2,"01:04,99",,
6415,6,6,6964235,7,,72,1,1,1,"01:08,91",,
6407,7,7,6968722,9,,72,0,1,0,"01:13,40",,
6408,8,8,6969617,12,,72,0,1,0,"01:14,30",,
6412,9,9,,17,,71,0,1,0,+1 lap,,
6421,10,10,,22,,69,0,1,0,+3 laps,,
6403,11,DNF,,5,,56,0,1,0,,,Suspension
6400,12,DNF,,2,,46,0,1,0,,,Broken wing
6418,13,DNF,,19,,39,0,1,0,,,Transmission
6417,14,DNF,,16,,36,0,1,0,,,Throttle
6411,15,DNF,,15,,34,0,1,0,,,Collision
6422,16,DNF,,14,,33,0,1,0,,,Collision
6413,17,DNF,,11,,32,0,1,0,,,Spun off
6409,18,DNF,,18,,29,0,1,0,,,Fire
6416,19,DNF,,13,,28,0,1,0,,,Differential
6414,20,DNF,,20,,24,0,1,0,,,Oil pump
6420,21,DNF,,21,,24,0,1,0,,,Collision
6406,22,DNF,,8,,19,0,1,0,,,Throttle
