sessionId,entrantId,positionOrder,positionText,laps,time
1996-03-Q,6404,1,1,12,90346
1996-03-Q,6400,2,2,11,90598
1996-03-Q,6405,3,3,12,90907
1996-03-Q,6402,4,4,6,91038
1996-03-Q,6403,5,5,11,91262
1996-03-Q,6410,6,6,12,91404
1996-03-Q,6415,7,7,7,91615
1996-03-Q,6406,8,8,11,91801
1996-03-Q,6407,9,9,12,92001
1996-03-Q,6401,10,10,11,92058
1996-03-Q,6413,11,11,12,92130
1996-03-Q,6408,12,12,11,92177
1996-03-Q,6416,13,13,12,92407
1996-03-Q,6422,14,14,11,92502
1996-03-Q,6411,15,15,12,92696
1996-03-Q,6417,16,16,10,92903
1996-03-Q,6412,17,17,10,93256
1996-03-Q,6409,18,18,12,93424
1996-03-Q,6418,19,19,12,93727
1996-03-Q,6414,20,20,11,93752
1996-03-Q,6420,21,21,11,94830
1996-03-Q,6421,22,22,11,95651
