entrantId,lap,time,pos
6404,1,95109,1
6400,1,95713,2
6402,1,96618,3
6403,1,97391,4
6407,1,100830,5
6410,1,101563,6
6415,1,102211,7
6406,1,103051,8
6405,1,103547,9
6401,1,104180,10
6413,1,104791,11
6411,1,105577,12
6416,1,106540,13
6412,1,107131,14
6408,1,107931,15
6422,1,108199,16
6417,1,108716,17
6420,1,109268,18
6418,1,109520,19
6421,1,111030,20
6409,1,111249,21
6414,1,111788,22
6404,2,93021,1
6400,2,93247,2
6402,2,93144,3
6403,2,92977,4
6407,2,94893,5
6410,2,95430,6
6415,2,95490,7
6406,2,95268,8
6405,2,95049,9
6401,2,94910,10
6413,2,95701,11
6411,2,96243,12
6416,2,95822,13
6412,2,96318,14
6408,2,95922,15
6422,2,96103,16
6417,2,96234,17
6418,2,97417,18
6409,2,97257,19
6420,2,99997,20
6421,2,98744,21
6414,2,98324,22
6404,3,92402,1
6400,3,92478,2
6402,3,92676,3
6403,3,93088,4
6407,3,94171,5
6410,3,94659,6
6415,3,94581,7
6405,3,94224,8
6406,3,95251,9
6401,3,95095,10
6413,3,94287,11
6411,3,94951,12
6416,3,95045,13
6412,3,95112,14
6408,3,95800,15
6422,3,95719,16
6417,3,95953,17
6418,3,95045,18
6409,3,94875,19
6420,3,97812,20
6421,3,99220,21
6414,3,99258,22
6404,4,92054,1
6400,4,91819,2
6402,4,92564,3
6403,4,92498,4
6407,4,93934,5
6410,4,94971,6
6405,4,94538,7
6415,4,95600,8
6406,4,94837,9
6401,4,94674,10
6413,4,94639,11
6411,4,95996,12
6416,4,95561,13
6412,4,95589,14
6408,4,94912,15
6422,4,94980,16
6417,4,94501,17
6418,4,94802,18
6409,4,94157,19
6420,4,96776,20
6414,4,94996,21
6421,4,98242,22
6404,5,91693,1
6400,5,91817,2
6402,5,91927,3
6403,5,93110,4
6407,5,93829,5
6405,5,93174,6
6410,5,94994,7
6415,5,94173,8
6406,5,94384,9
6401,5,94412,10
6413,5,94535,11
6411,5,96177,12
6416,5,96262,13
6412,5,95683,14
6408,5,95917,15
6422,5,95878,16
6417,5,95911,17
6418,5,94920,18
6409,5,94760,19
6420,5,96982,20
6414,5,96951,21
6421,5,96394,22
6404,6,92301,1
6400,6,91936,2
6402,6,91933,3
6403,6,91570,4
6407,6,93644,5
6405,6,92622,6
6410,6,93670,7
6415,6,93834,8
6406,6,93852,9
6401,6,93988,10
6413,6,94255,11
6411,6,94942,12
6416,6,95113,13
6412,6,95247,14
6408,6,95357,15
6422,6,95471,16
6417,6,95453,17
6418,6,96277,18
6409,6,96213,19
6420,6,96296,20
6414,6,96631,21
6421,6,96224,22
6404,7,91613,1
6400,7,92223,2
6402,7,92176,3
6403,7,92265,4
6407,7,93916,5
6405,7,92672,6
6410,7,94358,7
6415,7,93991,8
6406,7,93785,9
6401,7,93816,10
6413,7,93936,11
6411,7,94292,12
6416,7,94374,13
6412,7,94569,14
6408,7,94384,15
6422,7,94641,16
6418,7,94611,17
6409,7,94818,18
6417,7,102649,19
6420,7,96408,20
6414,7,96040,21
6421,7,96058,22
6404,8,91407,1
6400,8,91456,2
6402,8,91496,3
6403,8,91526,4
6407,8,93986,5
6405,8,93640,6
6410,8,93792,7
6415,8,94248,8
6406,8,94217,9
6401,8,94314,10
6413,8,94172,11
6411,8,94198,12
6416,8,94136,13
6412,8,94385,14
6422,8,93838,15
6408,8,96165,16
6418,8,94514,17
6409,8,94493,18
6417,8,92504,19
6414,8,96658,20
6420,8,99187,21
6421,8,97474,22
6404,9,91390,1
6400,9,91591,2
6402,9,91265,3
6403,9,91702,4
6405,9,91975,5
6407,9,95089,6
6410,9,92676,7
6415,9,92929,8
6406,9,93125,9
6401,9,93168,10
6413,9,93368,11
6411,9,93608,12
6416,9,93762,13
6412,9,94114,14
6422,9,93870,15
6408,9,93751,16
6418,9,93865,17
6409,9,94503,18
6417,9,92296,19
6414,9,94252,20
6420,9,96627,21
6421,9,96627,22
6404,10,91158,1
6400,10,91654,2
6402,10,91501,3
6403,10,91657,4
6405,10,91354,5
6407,10,93678,6
6410,10,92999,7
6415,10,92683,8
6406,10,93271,9
6401,10,93166,10
6413,10,93375,11
6411,10,93826,12
6416,10,93472,13
6412,10,93836,14
6422,10,93962,15
6408,10,93651,16
6418,10,93977,17
6409,10,93634,18
6417,10,93079,19
6414,10,94273,20
6420,10,96749,21
6421,10,96830,22
6404,11,91445,1
6400,11,91877,2
6402,11,91407,3
6403,11,91305,4
6405,11,91093,5
6407,11,92841,6
6410,11,93152,7
6415,11,93015,8
6406,11,92989,9
6401,11,92966,10
6413,11,93020,11
6411,11,94727,12
6416,11,95595,13
6412,11,94070,14
