sessionId,entrantId,positionOrder,positionText,laps,time
1998-11-Q,6468,1,1,12,101838
1998-11-Q,6467,2,2,9,102347
1998-11-Q,6461,3,3,12,102365
1998-11-Q,6470,4,4,12,102994
1998-11-Q,6469,5,5,12,103183
1998-11-Q,6464,6,6,11,103270
1998-11-Q,6466,7,7,11,103341
1998-11-Q,6465,8,8,12,103369
1998-11-Q,6463,9,9,12,103459
1998-11-Q,6462,10,10,11,103467
1998-11-Q,6473,11,11,12,103663
1998-11-Q,6474,12,12,11,104599
1998-11-Q,6477,13,13,12,104776
1998-11-Q,6472,14,14,12,104844
1998-11-Q,6480,15,15,11,104961
1998-11-Q,6471,16,16,12,105197
1998-11-Q,6476,17,17,12,105276
1998-11-Q,6475,18,18,12,105588
1998-11-Q,6483,19,19,11,105623
1998-11-Q,6481,20,20,12,106713
1998-11-Q,6482,21,21,12,107265
