sessionId,entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
1998-11-R,6468,1,1,4847984,1,,45,10,1,10,,,
1998-11-R,6467,2,2,4848411,2,,45,6,1,6,427,,
1998-11-R,6461,3,3,4850562,3,,45,4,1,4,2578,,
1998-11-R,6469,4,4,4855169,5,,45,3,1,3,7185,,
1998-11-R,6463,5,5,4860597,9,,45,2,1,2,12613,,
1998-11-R,6470,6,6,4877723,4,,45,1,1,1,29739,,
1998-11-R,6465,7,7,4879011,8,,45,0,1,0,31027,,
1998-11-R,6464,8,8,4879634,6,,45,0,1,0,31650,,
1998-11-R,6462,9,9,4880769,10,,45,0,1,0,32785,,
1998-11-R,6473,10,10,4896356,11,,45,0,1,0,48372,,
1998-11-R,6466,11,11,4905979,7,,45,0,1,0,57995,,
1998-11-R,6472,12,12,,14,,44,0,1,0,+1 lap,,
1998-11-R,6480,13,13,,15,,44,0,1,0,+1 lap,,
1998-11-R,6476,14,14,,17,,44,0,1,0,+1 lap,,
1998-11-R,6471,15,15,,16,,44,0,1,0,+1 lap,,
1998-11-R,6482,16,16,,21,,43,0,1,0,+2 laps,,
1998-11-R,6474,17,DNF,,12,,37,0,1,0,,,Gearbox
1998-11-R,6481,18,DNF,,20,,36,0,1,0,,,Gearbox
1998-11-R,6477,19,DNF,,13,,27,0,1,0,,,Gearbox
1998-11-R,6483,20,DNF,,19,,24,0,1,0,,,Gearbox
1998-11-R,6475,21,DNF,,18,,2,0,1,0,,,Throttle
