entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
7081,1,1,10861335,1,,71,25,1,25,,,
7066,2,2,10872790,2,,71,18,1,18,11455,,
7090,3,3,10882816,4,,71,15,1,15,21481,,
7070,4,4,10886681,9,,71,12,1,12,25346,,
7065,5,5,10887669,5,,71,10,1,10,26334,,
7082,6,6,10890495,15,,71,8,1,8,29160,,
7078,7,7,10891162,8,,71,6,1,6,29827,,
7064,8,8,10891821,6,,71,4,1,4,30486,5000,
7071,9,9,10903955,21,,71,2,1,2,42620,,
7072,10,10,10905767,10,,71,1,1,1,44432,,
7083,11,11,10906627,11,,71,0,1,0,45292,,
7093,12,12,10907144,22,3,71,0,1,0,45809,,
7089,13,13,10912527,14,,71,0,1,0,51192,,
7074,14,14,10912890,18,,71,0,1,0,51555,,
7085,15,15,10921833,19,,71,0,1,0,"01:00,50",,
7076,16,16,10943329,17,,71,0,1,0,"01:21,99",,
7075,17,DNF,,12,,60,0,1,0,,,Electrical
7073,18,DNF,,13,,46,0,1,0,,5000,Accident
7079,19,DNF,,16,,20,0,1,0,,,Collision damage
7067,20,DNF,,3,,19,0,1,0,,,Accident
7069,21,DNF,,20,,11,0,1,0,,,Accident
7068,22,DNS,,7,,,0,1,0,,,Accident
