entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
7097,1,1,5986713,1,,70,25,1,25,,,
7098,2,2,5987621,2,,70,18,1,18,908,,
7114,3,3,5999175,3,,70,15,1,15,12462,,
7112,4,4,5999598,4,,70,12,1,12,12885,,
7110,5,5,5999989,5,,70,10,1,10,13276,,
7102,6,6,6057936,7,,70,8,1,8,"01:11,22",,
7113,7,7,,9,,69,6,1,6,+1 lap,,
7101,8,8,,13,,69,4,1,4,+1 lap,,
7109,9,9,,11,,69,2,1,2,+1 lap,,
7095,10,10,,8,,69,1,1,1,+1 lap,,
7106,11,11,,16,3,69,0,1,0,+1 lap,,
7108,12,12,,10,,69,0,1,0,+1 lap,,
7105,13,13,,15,,69,0,1,0,+1 lap,5000,
7103,14,14,,17,,69,0,1,0,+1 lap,,
7115,15,15,,18,,68,0,1,0,+2 laps,,
7100,16,16,,20,,68,0,1,0,+2 laps,,
7107,17,17,,12,5,67,0,1,0,,,Brakes
7120,18,DNF,,19,,60,0,1,0,,,Oil leak
7099,19,DNF,,14,,20,0,1,0,,,Wheel nut
7096,20,DNF,,6,,0,0,1,0,,,Radiator
