entrantId,positionOrder,positionText,laps,time
4908,1,1,,78310
4907,2,2,,78910
4901,3,3,,79560
4921,4,4,,79680
4936,5,5,,79910
4932,6,6,,79950
4927,7,7,,80070
4944,8,8,,80140
4902,9,9,,80150
4897,10,10,,80220
4960,11,11,,80440
4903,12,12,,80450
4920,13,13,,80780
4919,14,14,,81000
4925,15,15,,81010
4926,16,16,,81040
4946,17,17,,81140
4898,18,18,,81210
4918,19,19,,81220
4929,20,20,,81270
4915,21,21,,81520
4905,22,22,,81530
4938,23,23,,81560
4910,24,24,,81840
4961,25,25,,82340
4940,26,26,,82650
4945,27,27,,82680
