entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,timePenalty,reasonRetired
4908,1,1,6180350,1,,75,9,1,9,,
4907,2,2,6188600,2,,75,6,1,6,,
4901,3,3,6210620,3,,75,4,1,4,,
4921,4,4,6211640,4,,75,3,1,3,,
4936,5,5,6214630,5,,75,2,1,2,,
4944,6,6,6231870,8,,75,1,1,1,,
4920,7,7,6254300,13,,75,0,1,0,,
4897,8,8,,10,,73,0,1,0,,
4938,9,9,,23,,73,0,1,0,,
4925,10,10,,15,,72,0,1,0,,
4898,11,11,,18,,71,0,1,0,,
4903,12,12,,12,,71,0,1,0,,
4902,13,DNF,,9,,65,0,1,0,,Ignition
4961,14,DNF,,25,,60,0,1,0,,Gearbox
4915,15,DNF,,21,,54,0,1,0,,Gearbox
4919,16,DNF,,14,,36,0,1,0,,Fuel system
4927,17,DNF,,7,,27,0,1,0,,Clutch
4926,18,DNF,,16,,18,0,1,0,,Gearbox
4918,19,DNF,,19,,16,0,1,0,,Gearbox
4910,20,DNF,,24,,15,0,1,0,,Handling
4929,21,DNF,,20,,8,0,1,0,,Transmission
4932,22,DNF,,6,,2,0,1,0,,Collision
4905,23,DNF,,22,,0,0,1,0,,Accident
4960,24,DNF,,11,,0,0,1,0,,Collision
4946,25,DSQ,,17,,69,0,1,0,,Illegal tyre change
