entrantId,lap,time,timeOfDay,annotation
7040,9,30640,20:20:55,
7056,10,34237,20:22:46,
7053,10,34970,20:22:46,
7041,10,29589,20:22:52,
7044,10,29762,20:22:55,
7049,11,30868,20:24:36,
7048,12,29159,20:26:14,
7045,12,31380,20:26:28,
7051,12,31207,20:29:01,
7037,13,29172,20:28:04,
7036,13,31307,20:28:10,
7039,13,30031,20:28:15,
7052,13,28917,20:28:21,
7038,13,30562,20:28:30,
7054,13,29260,20:28:34,
7042,13,29732,20:28:45,
7043,13,29679,20:28:53,
7047,13,65317,20:28:57,
7062,13,31180,20:29:50,
7045,14,29907,20:31:49,
7050,14,30398,20:32:23,
7040,26,29826,20:57:10,
7044,27,29223,20:59:08,
7041,28,29857,21:01:10,
7053,28,29742,21:01:11,
7045,29,24415,21:03:13,
7048,33,32924,21:10:11,
7042,34,29676,21:12:15,
7043,34,29917,21:12:23,
7051,36,30844,21:16:29,
7041,36,29398,21:16:40,
7062,36,32036,21:17:38,
7037,37,29273,21:17:26,
7036,37,29419,21:17:32,
7039,37,30689,21:17:42,
7038,37,29887,21:17:55,
7054,37,29239,21:18:06,
7047,37,30106,21:18:41,
7053,37,29885,21:19:08,
7050,37,37847,21:20:15,
7047,41,37822,21:28:16,
7044,54,29996,21:53:08,
